feedback_id,order_id,complaint_tag,rating_stars,refund_issued
FB_109640,109640,None,4,FALSE
FB_109641,109641,Spill,1,TRUE
FB_109642,109642,None,5,FALSE
FB_109643,109643,None,5,FALSE
FB_109644,109644,None,5,FALSE
FB_109645,109645,None,4,FALSE
FB_109646,109646,None,4,FALSE
FB_109647,109647,None,4,FALSE
FB_109648,109648,None,4,FALSE
FB_109649,109649,None,4,FALSE
FB_109650,109650,Spill,2,FALSE
FB_109651,109651,None,5,FALSE
FB_109652,109652,None,4,FALSE
FB_109653,109653,None,4,FALSE
FB_109654,109654,None,4,FALSE
FB_109655,109655,None,5,FALSE
FB_109656,109656,None,4,FALSE
FB_109657,109657,None,5,FALSE
FB_109658,109658,None,4,FALSE
FB_109659,109659,None,5,FALSE
FB_109660,109660,None,5,FALSE
FB_109661,109661,None,5,FALSE
FB_109662,109662,None,4,FALSE
FB_109663,109663,None,4,FALSE
FB_109664,109664,None,4,FALSE
FB_109665,109665,None,4,FALSE
FB_109666,109666,None,4,FALSE
FB_109667,109667,None,5,FALSE
FB_109668,109668,None,5,FALSE
FB_109669,109669,None,4,FALSE
FB_109670,109670,None,4,FALSE
FB_109671,109671,None,5,FALSE
FB_109672,109672,None,5,FALSE
FB_109673,109673,Spill,1,TRUE
FB_109674,109674,None,4,FALSE
FB_109675,109675,None,4,FALSE
FB_109676,109676,Late,1,TRUE
FB_109677,109677,None,5,FALSE
FB_109678,109678,None,5,FALSE
FB_109679,109679,None,5,FALSE
FB_109680,109680,None,4,FALSE
FB_109681,109681,Late,3,FALSE
FB_109682,109682,Late,2,TRUE
FB_109683,109683,Late,3,TRUE
FB_109684,109684,None,4,FALSE
FB_109685,109685,None,5,FALSE
FB_109686,109686,None,4,FALSE
FB_109687,109687,Late,1,TRUE
FB_109688,109688,None,5,FALSE
FB_109689,109689,None,4,FALSE
FB_109690,109690,Late,1,FALSE
FB_109691,109691,None,4,FALSE
FB_109692,109692,None,5,FALSE
FB_109693,109693,Spill,2,TRUE
FB_109694,109694,None,5,FALSE
FB_109695,109695,None,4,FALSE
FB_109696,109696,Spill,1,TRUE
FB_109697,109697,None,5,FALSE
FB_109698,109698,None,4,FALSE
FB_109699,109699,None,4,FALSE
FB_109700,109700,None,5,FALSE
FB_109701,109701,Not Tasty,2,TRUE
FB_109702,109702,None,5,FALSE
FB_109703,109703,None,5,FALSE
FB_109704,109704,None,5,FALSE
FB_109705,109705,None,4,FALSE
FB_109706,109706,Late,3,TRUE
FB_109707,109707,None,5,FALSE
FB_109708,109708,None,5,FALSE
FB_109709,109709,None,5,FALSE
FB_109710,109710,None,4,FALSE
FB_109711,109711,None,5,FALSE
FB_109712,109712,Late,3,FALSE
FB_109713,109713,None,5,FALSE
FB_109714,109714,None,4,FALSE
FB_109715,109715,None,4,FALSE
FB_109716,109716,None,4,FALSE
FB_109717,109717,None,5,FALSE
FB_109718,109718,None,4,FALSE
FB_109719,109719,None,5,FALSE
FB_109720,109720,None,5,FALSE
FB_109721,109721,None,5,FALSE
FB_109722,109722,None,5,FALSE
FB_109723,109723,None,5,FALSE
FB_109724,109724,None,4,FALSE
FB_109725,109725,None,4,FALSE
FB_109726,109726,None,5,FALSE
FB_109727,109727,Late,3,FALSE
FB_109728,109728,None,5,FALSE
FB_109729,109729,None,5,FALSE
FB_109730,109730,None,4,FALSE
FB_109731,109731,None,4,FALSE
FB_109732,109732,None,4,FALSE
FB_109733,109733,None,5,FALSE
FB_109734,109734,None,5,FALSE
FB_109735,109735,None,4,FALSE
FB_109736,109736,None,4,FALSE
FB_109737,109737,None,4,FALSE
FB_109738,109738,Spill,2,FALSE
FB_109739,109739,Spill,1,TRUE
FB_109740,109740,None,4,FALSE
FB_109741,109741,Not Tasty,3,FALSE
FB_109742,109742,Not Tasty,3,TRUE
FB_109743,109743,None,4,FALSE
FB_109744,109744,None,5,FALSE
FB_109745,109745,None,5,FALSE
FB_109746,109746,None,5,FALSE
FB_109747,109747,Late,3,TRUE
FB_109748,109748,None,4,FALSE
FB_109749,109749,None,5,FALSE
FB_109750,109750,None,4,FALSE
FB_109751,109751,None,4,FALSE
FB_109752,109752,None,4,FALSE
FB_109753,109753,Late,2,FALSE
FB_109754,109754,Late,2,FALSE
FB_109755,109755,None,5,FALSE
FB_109756,109756,None,5,FALSE
FB_109757,109757,None,4,FALSE
FB_109758,109758,Late,3,FALSE
FB_109759,109759,None,5,FALSE
FB_109760,109760,None,4,FALSE
FB_109761,109761,None,5,FALSE
FB_109762,109762,Not Tasty,2,FALSE
FB_109763,109763,None,4,FALSE
FB_109764,109764,None,5,FALSE
FB_109765,109765,None,4,FALSE
FB_109766,109766,None,5,FALSE
FB_109767,109767,None,5,FALSE
FB_109768,109768,Spill,1,TRUE
FB_109769,109769,None,5,FALSE
FB_109770,109770,Late,3,FALSE
FB_109771,109771,Late,3,FALSE
FB_109772,109772,None,5,FALSE
FB_109773,109773,None,4,FALSE
FB_109774,109774,Not Tasty,3,TRUE
FB_109775,109775,None,5,FALSE
FB_109776,109776,Late,3,TRUE
FB_109777,109777,None,5,FALSE
FB_109778,109778,None,5,FALSE
FB_109779,109779,None,4,FALSE
FB_109780,109780,Spill,1,FALSE
FB_109781,109781,None,4,FALSE
FB_109782,109782,None,5,FALSE
FB_109783,109783,Not Tasty,3,FALSE
FB_109784,109784,None,4,FALSE
FB_109785,109785,Not Tasty,3,TRUE
FB_109786,109786,None,4,FALSE
FB_109787,109787,None,5,FALSE
FB_109788,109788,None,4,FALSE
FB_109789,109789,Not Tasty,2,FALSE
FB_109790,109790,None,4,FALSE
FB_109791,109791,None,4,FALSE
FB_109792,109792,Late,3,TRUE
FB_109793,109793,None,5,FALSE
FB_109794,109794,None,4,FALSE
FB_109795,109795,Late,3,FALSE
FB_109796,109796,None,5,FALSE
FB_109797,109797,Late,1,TRUE
FB_109798,109798,None,4,FALSE
FB_109799,109799,None,4,FALSE
FB_109800,109800,None,4,FALSE
FB_109801,109801,None,4,FALSE
FB_109802,109802,Late,3,TRUE
FB_109803,109803,Late,1,FALSE
FB_109804,109804,None,5,FALSE
FB_109805,109805,None,5,FALSE
FB_109806,109806,None,4,FALSE
FB_109807,109807,Not Tasty,2,TRUE
FB_109808,109808,Late,2,FALSE
FB_109809,109809,None,4,FALSE
FB_109810,109810,None,4,FALSE
FB_109811,109811,None,4,FALSE
FB_109812,109812,Not Tasty,3,FALSE
FB_109813,109813,None,4,FALSE
FB_109814,109814,Late,3,FALSE
FB_109815,109815,None,5,FALSE
FB_109816,109816,Late,1,FALSE
FB_109817,109817,None,5,FALSE
FB_109818,109818,None,5,FALSE
FB_109819,109819,None,5,FALSE
FB_109820,109820,None,5,FALSE
FB_109821,109821,None,5,FALSE
FB_109822,109822,None,4,FALSE
FB_109823,109823,Late,1,TRUE
FB_109824,109824,None,4,FALSE
FB_109825,109825,Late,1,FALSE
FB_109826,109826,Late,2,FALSE
FB_109827,109827,None,5,FALSE
FB_109828,109828,Not Tasty,3,TRUE
FB_109829,109829,None,4,FALSE
FB_109830,109830,Late,3,TRUE
FB_109831,109831,None,5,FALSE
FB_109832,109832,None,5,FALSE
FB_109833,109833,None,5,FALSE
FB_109834,109834,None,5,FALSE
FB_109835,109835,Late,3,TRUE
FB_109836,109836,Late,3,TRUE
FB_109837,109837,None,4,FALSE
FB_109838,109838,Spill,1,FALSE
FB_109839,109839,None,4,FALSE
FB_109840,109840,None,5,FALSE
FB_109841,109841,None,4,FALSE
FB_109842,109842,None,5,FALSE
FB_109843,109843,None,5,FALSE
FB_109844,109844,None,5,FALSE
FB_109845,109845,None,4,FALSE
FB_109846,109846,None,4,FALSE
FB_109847,109847,None,4,FALSE
FB_109848,109848,None,4,FALSE
FB_109849,109849,None,5,FALSE
FB_109850,109850,None,4,FALSE
FB_109851,109851,Late,3,FALSE
FB_109852,109852,None,5,FALSE
FB_109853,109853,Late,3,FALSE
FB_109854,109854,None,5,FALSE
FB_109855,109855,Not Tasty,3,TRUE
FB_109856,109856,None,5,FALSE
FB_109857,109857,None,5,FALSE
FB_109858,109858,None,5,FALSE
FB_109859,109859,Late,2,FALSE
FB_109860,109860,None,4,FALSE
FB_109861,109861,None,4,FALSE
FB_109862,109862,Spill,2,TRUE
FB_109863,109863,None,5,FALSE
FB_109864,109864,None,4,FALSE
FB_109865,109865,Late,1,FALSE
FB_109866,109866,None,4,FALSE
FB_109867,109867,None,5,FALSE
FB_109868,109868,Not Tasty,2,TRUE
FB_109869,109869,Late,3,FALSE
FB_109870,109870,None,4,FALSE
FB_109871,109871,None,5,FALSE
FB_109872,109872,None,4,FALSE
FB_109873,109873,None,4,FALSE
FB_109874,109874,Spill,1,TRUE
FB_109875,109875,None,5,FALSE
FB_109876,109876,None,4,FALSE
FB_109877,109877,Late,3,TRUE
FB_109878,109878,None,5,FALSE
FB_109879,109879,None,5,FALSE
FB_109880,109880,None,5,FALSE
FB_109881,109881,Late,3,FALSE
FB_109882,109882,Not Tasty,2,FALSE
FB_109883,109883,None,5,FALSE
FB_109884,109884,None,4,FALSE
FB_109885,109885,None,5,FALSE
FB_109886,109886,None,4,FALSE
FB_109887,109887,None,4,FALSE
FB_109888,109888,Not Tasty,2,FALSE
FB_109889,109889,None,4,FALSE
FB_109890,109890,Spill,2,TRUE
FB_109891,109891,None,5,FALSE
FB_109892,109892,Spill,1,TRUE
FB_109893,109893,None,5,FALSE
FB_109894,109894,None,5,FALSE
FB_109895,109895,Late,1,FALSE
FB_109896,109896,None,4,FALSE
FB_109897,109897,Not Tasty,2,TRUE
FB_109898,109898,None,5,FALSE
FB_109899,109899,Late,2,FALSE
FB_109900,109900,Spill,1,TRUE
FB_109901,109901,Late,1,TRUE
FB_109902,109902,Spill,2,TRUE
FB_109903,109903,None,4,FALSE
FB_109904,109904,None,5,FALSE
FB_109905,109905,None,4,FALSE
FB_109906,109906,None,5,FALSE
FB_109907,109907,None,4,FALSE
FB_109908,109908,None,5,FALSE
FB_109909,109909,Late,3,FALSE
FB_109910,109910,Late,3,TRUE
FB_109911,109911,None,4,FALSE
FB_109912,109912,Late,3,TRUE
FB_109913,109913,None,4,FALSE
FB_109914,109914,Late,2,FALSE
FB_109915,109915,Not Tasty,3,FALSE
FB_109916,109916,None,5,FALSE
FB_109917,109917,None,4,FALSE
FB_109918,109918,None,5,FALSE
FB_109919,109919,Late,2,FALSE
FB_109920,109920,None,4,FALSE
FB_109921,109921,None,5,FALSE
FB_109922,109922,Not Tasty,2,FALSE
FB_109923,109923,None,5,FALSE
FB_109924,109924,None,4,FALSE
FB_109925,109925,None,4,FALSE
FB_109926,109926,None,5,FALSE
FB_109927,109927,Spill,2,TRUE
FB_109928,109928,None,4,FALSE
FB_109929,109929,None,4,FALSE
FB_109930,109930,None,5,FALSE
FB_109931,109931,Not Tasty,3,FALSE
FB_109932,109932,None,5,FALSE
FB_109933,109933,None,5,FALSE
FB_109934,109934,None,5,FALSE
FB_109935,109935,Spill,2,FALSE
FB_109936,109936,None,4,FALSE
FB_109937,109937,None,5,FALSE
FB_109938,109938,None,5,FALSE
FB_109939,109939,None,5,FALSE
FB_109940,109940,Not Tasty,2,TRUE
FB_109941,109941,None,4,FALSE
FB_109942,109942,None,4,FALSE
FB_109943,109943,None,5,FALSE
FB_109944,109944,Not Tasty,3,FALSE
FB_109945,109945,None,5,FALSE
FB_109946,109946,Late,1,FALSE
FB_109947,109947,Late,3,FALSE
FB_109948,109948,Not Tasty,3,FALSE
FB_109949,109949,None,5,FALSE
FB_109950,109950,None,5,FALSE
FB_109951,109951,None,4,FALSE
FB_109952,109952,None,5,FALSE
FB_109953,109953,Not Tasty,2,TRUE
FB_109954,109954,None,4,FALSE
FB_109955,109955,None,5,FALSE
FB_109956,109956,None,5,FALSE
FB_109957,109957,None,4,FALSE
FB_109958,109958,None,4,FALSE
FB_109959,109959,None,5,FALSE
FB_109960,109960,Not Tasty,3,TRUE
FB_109961,109961,Spill,1,TRUE
FB_109962,109962,None,4,FALSE
FB_109963,109963,None,5,FALSE
FB_109964,109964,None,5,FALSE
FB_109965,109965,None,4,FALSE
FB_109966,109966,None,5,FALSE
FB_109967,109967,None,5,FALSE
FB_109968,109968,None,5,FALSE
FB_109969,109969,None,5,FALSE
FB_109970,109970,None,4,FALSE
FB_109971,109971,None,4,FALSE
FB_109972,109972,None,5,FALSE
FB_109973,109973,None,5,FALSE
FB_109974,109974,Late,2,FALSE
FB_109975,109975,None,5,FALSE
FB_109976,109976,Late,2,FALSE
FB_109977,109977,None,5,FALSE
FB_109978,109978,Late,3,TRUE
FB_109979,109979,Late,2,FALSE
FB_109980,109980,None,4,FALSE
FB_109981,109981,None,5,FALSE
FB_109982,109982,Late,1,FALSE
FB_109983,109983,Spill,1,TRUE
FB_109984,109984,Not Tasty,3,FALSE
FB_109985,109985,Not Tasty,3,TRUE
FB_109986,109986,Late,2,FALSE
FB_109987,109987,None,5,FALSE
FB_109988,109988,None,5,FALSE
FB_109989,109989,None,5,FALSE
FB_109990,109990,None,4,FALSE
FB_109991,109991,None,5,FALSE
FB_109992,109992,None,4,FALSE
FB_109993,109993,None,5,FALSE
FB_109994,109994,None,5,FALSE
FB_109995,109995,Not Tasty,2,FALSE
FB_109996,109996,None,4,FALSE
FB_109997,109997,Late,2,FALSE
FB_109998,109998,Not Tasty,2,FALSE
FB_109999,109999,None,4,FALSE
FB_110000,110000,Late,2,FALSE
FB_110001,110001,None,5,FALSE
FB_110002,110002,None,4,FALSE
FB_110003,110003,None,4,FALSE
FB_110004,110004,None,5,FALSE
FB_110005,110005,Not Tasty,2,FALSE
FB_110006,110006,Late,1,FALSE
FB_110007,110007,None,5,FALSE
FB_110008,110008,Late,1,FALSE
FB_110009,110009,None,5,FALSE
FB_110010,110010,None,4,FALSE
FB_110011,110011,Late,3,FALSE
FB_110012,110012,Late,3,FALSE
FB_110013,110013,None,4,FALSE
FB_110014,110014,None,5,FALSE
FB_110015,110015,None,4,FALSE
FB_110016,110016,Spill,1,TRUE
FB_110017,110017,None,5,FALSE
FB_110018,110018,None,4,FALSE
FB_110019,110019,None,5,FALSE
FB_110020,110020,Not Tasty,3,FALSE
FB_110021,110021,None,4,FALSE
FB_110022,110022,Not Tasty,3,TRUE
FB_110023,110023,Spill,1,TRUE
FB_110024,110024,None,4,FALSE
FB_110025,110025,None,4,FALSE
FB_110026,110026,None,5,FALSE
FB_110027,110027,None,5,FALSE
FB_110028,110028,Late,1,FALSE
FB_110029,110029,None,4,FALSE
FB_110030,110030,Spill,2,TRUE
FB_110031,110031,None,5,FALSE
FB_110032,110032,None,4,FALSE
FB_110033,110033,None,5,FALSE
FB_110034,110034,None,4,FALSE
FB_110035,110035,None,5,FALSE
FB_110036,110036,None,5,FALSE
FB_110037,110037,None,5,FALSE
FB_110038,110038,None,4,FALSE
FB_110039,110039,None,5,FALSE
FB_110040,110040,Not Tasty,2,FALSE
FB_110041,110041,None,5,FALSE
FB_110042,110042,Not Tasty,3,FALSE
FB_110043,110043,Not Tasty,3,FALSE
FB_110044,110044,None,4,FALSE
FB_110045,110045,None,5,FALSE
FB_110046,110046,None,4,FALSE
FB_110047,110047,None,4,FALSE
FB_110048,110048,None,4,FALSE
FB_110049,110049,None,4,FALSE
FB_110050,110050,None,5,FALSE
FB_110051,110051,None,4,FALSE
FB_110052,110052,Spill,2,FALSE
FB_110053,110053,Not Tasty,2,FALSE
FB_110054,110054,None,4,FALSE
FB_110055,110055,None,5,FALSE
FB_110056,110056,None,4,FALSE
FB_110057,110057,None,5,FALSE
FB_110058,110058,Late,1,FALSE
FB_110059,110059,None,4,FALSE
FB_110060,110060,None,4,FALSE
FB_110061,110061,None,4,FALSE
FB_110062,110062,None,5,FALSE
FB_110063,110063,Late,1,FALSE
FB_110064,110064,None,5,FALSE
FB_110065,110065,None,4,FALSE
FB_110066,110066,None,4,FALSE
FB_110067,110067,None,4,FALSE
FB_110068,110068,None,5,FALSE
FB_110069,110069,Spill,2,TRUE
FB_110070,110070,None,5,FALSE
FB_110071,110071,Not Tasty,2,TRUE
FB_110072,110072,None,4,FALSE
FB_110073,110073,Not Tasty,2,FALSE
FB_110074,110074,None,5,FALSE
FB_110075,110075,None,5,FALSE
FB_110076,110076,Late,3,TRUE
FB_110077,110077,None,4,FALSE
FB_110078,110078,None,5,FALSE
FB_110079,110079,None,5,FALSE
FB_110080,110080,None,5,FALSE
FB_110081,110081,None,5,FALSE
FB_110082,110082,None,5,FALSE
FB_110083,110083,None,4,FALSE
FB_110084,110084,None,5,FALSE
FB_110085,110085,None,5,FALSE
FB_110086,110086,Spill,2,FALSE
FB_110087,110087,None,5,FALSE
FB_110088,110088,None,5,FALSE
FB_110089,110089,None,5,FALSE
FB_110090,110090,None,5,FALSE
FB_110091,110091,Late,1,TRUE
FB_110092,110092,Late,1,FALSE
FB_110093,110093,None,5,FALSE
FB_110094,110094,None,5,FALSE
FB_110095,110095,None,4,FALSE
FB_110096,110096,Not Tasty,3,FALSE
FB_110097,110097,None,5,FALSE
FB_110098,110098,None,4,FALSE
FB_110099,110099,Spill,1,FALSE
FB_110100,110100,None,5,FALSE
FB_110101,110101,None,4,FALSE
FB_110102,110102,None,4,FALSE
FB_110103,110103,None,4,FALSE
FB_110104,110104,None,5,FALSE
FB_110105,110105,None,4,FALSE
FB_110106,110106,None,5,FALSE
FB_110107,110107,None,4,FALSE
FB_110108,110108,None,4,FALSE
FB_110109,110109,None,5,FALSE
FB_110110,110110,None,4,FALSE
FB_110111,110111,None,4,FALSE
FB_110112,110112,None,4,FALSE
FB_110113,110113,None,4,FALSE
FB_110114,110114,None,4,FALSE
FB_110115,110115,None,5,FALSE
FB_110116,110116,None,4,FALSE
FB_110117,110117,None,4,FALSE
FB_110118,110118,None,5,FALSE
FB_110119,110119,None,4,FALSE
FB_110120,110120,Late,2,FALSE
FB_110121,110121,None,5,FALSE
FB_110122,110122,None,4,FALSE
FB_110123,110123,None,5,FALSE
FB_110124,110124,None,5,FALSE
FB_110125,110125,None,4,FALSE
FB_110126,110126,None,4,FALSE
FB_110127,110127,None,4,FALSE
FB_110128,110128,None,5,FALSE
FB_110129,110129,Late,2,FALSE
FB_110130,110130,Late,2,FALSE
FB_110131,110131,None,5,FALSE
FB_110132,110132,None,4,FALSE
FB_110133,110133,None,5,FALSE
FB_110134,110134,None,5,FALSE
FB_110135,110135,None,5,FALSE
FB_110136,110136,None,4,FALSE
FB_110137,110137,None,4,FALSE
FB_110138,110138,None,4,FALSE
FB_110139,110139,Spill,1,FALSE
FB_110140,110140,Late,3,TRUE
FB_110141,110141,Late,2,FALSE
FB_110142,110142,None,4,FALSE
FB_110143,110143,None,5,FALSE
FB_110144,110144,None,4,FALSE
FB_110145,110145,None,4,FALSE
FB_110146,110146,Spill,1,TRUE
FB_110147,110147,None,5,FALSE
FB_110148,110148,None,4,FALSE
FB_110149,110149,None,5,FALSE
FB_110150,110150,Spill,2,TRUE
FB_110151,110151,None,5,FALSE
FB_110152,110152,Not Tasty,2,FALSE
FB_110153,110153,None,5,FALSE
FB_110154,110154,None,5,FALSE
FB_110155,110155,None,5,FALSE
FB_110156,110156,Spill,2,TRUE
FB_110157,110157,Spill,2,TRUE
FB_110158,110158,None,5,FALSE
FB_110159,110159,Late,2,FALSE
FB_110160,110160,Spill,2,TRUE
FB_110161,110161,Late,2,FALSE
FB_110162,110162,None,5,FALSE
FB_110163,110163,None,5,FALSE
FB_110164,110164,None,4,FALSE
FB_110165,110165,None,5,FALSE
FB_110166,110166,Late,3,FALSE
FB_110167,110167,Spill,2,TRUE
FB_110168,110168,None,5,FALSE
FB_110169,110169,Late,2,TRUE
FB_110170,110170,None,4,FALSE
FB_110171,110171,None,5,FALSE
FB_110172,110172,Late,1,FALSE
FB_110173,110173,None,4,FALSE
FB_110174,110174,None,5,FALSE
FB_110175,110175,None,5,FALSE
FB_110176,110176,None,5,FALSE
FB_110177,110177,None,5,FALSE
FB_110178,110178,None,4,FALSE
FB_110179,110179,None,5,FALSE
FB_110180,110180,Late,3,TRUE
FB_110181,110181,Late,2,FALSE
FB_110182,110182,None,4,FALSE
FB_110183,110183,Late,1,TRUE
FB_110184,110184,Late,1,TRUE
FB_110185,110185,Late,3,FALSE
FB_110186,110186,Spill,2,FALSE
FB_110187,110187,None,4,FALSE
FB_110188,110188,None,4,FALSE
FB_110189,110189,Late,3,TRUE
FB_110190,110190,Not Tasty,3,FALSE
FB_110191,110191,Late,2,TRUE
FB_110192,110192,None,4,FALSE
FB_110193,110193,None,5,FALSE
FB_110194,110194,None,5,FALSE
FB_110195,110195,None,5,FALSE
FB_110196,110196,None,5,FALSE
FB_110197,110197,None,4,FALSE
FB_110198,110198,None,5,FALSE
FB_110199,110199,None,4,FALSE
FB_110200,110200,None,4,FALSE
FB_110201,110201,None,4,FALSE
FB_110202,110202,None,4,FALSE
FB_110203,110203,None,5,FALSE
FB_110204,110204,Late,1,TRUE
FB_110205,110205,Late,1,FALSE
FB_110206,110206,None,5,FALSE
FB_110207,110207,Not Tasty,3,FALSE
FB_110208,110208,None,4,FALSE
FB_110209,110209,None,4,FALSE
FB_110210,110210,Spill,2,TRUE
FB_110211,110211,Spill,1,FALSE
FB_110212,110212,None,5,FALSE
FB_110213,110213,None,4,FALSE
FB_110214,110214,None,5,FALSE
FB_110215,110215,None,5,FALSE
FB_110216,110216,None,5,FALSE
FB_110217,110217,None,5,FALSE
FB_110218,110218,None,5,FALSE
FB_110219,110219,None,4,FALSE
FB_110220,110220,None,5,FALSE
FB_110221,110221,None,4,FALSE
FB_110222,110222,Not Tasty,3,TRUE
FB_110223,110223,None,5,FALSE
FB_110224,110224,None,4,FALSE
FB_110225,110225,Late,1,FALSE
FB_110226,110226,Late,3,FALSE
FB_110227,110227,None,5,FALSE
FB_110228,110228,None,5,FALSE
FB_110229,110229,None,5,FALSE
FB_110230,110230,None,4,FALSE
FB_110231,110231,Late,3,FALSE
FB_110232,110232,None,4,FALSE
FB_110233,110233,None,5,FALSE
FB_110234,110234,None,5,FALSE
FB_110235,110235,None,4,FALSE
FB_110236,110236,Spill,2,TRUE
FB_110237,110237,Late,2,FALSE
FB_110238,110238,None,5,FALSE
FB_110239,110239,None,4,FALSE
FB_110240,110240,None,4,FALSE
FB_110241,110241,Late,1,FALSE
FB_110242,110242,Late,2,FALSE
FB_110243,110243,None,5,FALSE
FB_110244,110244,None,4,FALSE
FB_110245,110245,Late,3,FALSE
FB_110246,110246,Late,1,FALSE
FB_110247,110247,Late,2,FALSE
FB_110248,110248,None,4,FALSE
FB_110249,110249,None,5,FALSE
FB_110250,110250,None,4,FALSE
FB_110251,110251,None,5,FALSE
FB_110252,110252,None,5,FALSE
FB_110253,110253,None,5,FALSE
FB_110254,110254,None,5,FALSE
FB_110255,110255,None,4,FALSE
FB_110256,110256,None,5,FALSE
FB_110257,110257,Not Tasty,2,FALSE
FB_110258,110258,None,5,FALSE
FB_110259,110259,None,5,FALSE
FB_110260,110260,None,5,FALSE
FB_110261,110261,None,5,FALSE
FB_110262,110262,None,4,FALSE
FB_110263,110263,None,4,FALSE
FB_110264,110264,None,5,FALSE
FB_110265,110265,None,4,FALSE
FB_110266,110266,None,4,FALSE
FB_110267,110267,None,4,FALSE
FB_110268,110268,None,4,FALSE
FB_110269,110269,Late,2,FALSE
FB_110270,110270,None,5,FALSE
FB_110271,110271,None,5,FALSE
FB_110272,110272,None,5,FALSE
FB_110273,110273,None,5,FALSE
FB_110274,110274,None,5,FALSE
FB_110275,110275,None,4,FALSE
FB_110276,110276,None,4,FALSE
FB_110277,110277,Not Tasty,2,FALSE
FB_110278,110278,None,5,FALSE
FB_110279,110279,Spill,1,FALSE
FB_110280,110280,None,5,FALSE
FB_110281,110281,None,5,FALSE
FB_110282,110282,None,4,FALSE
FB_110283,110283,None,5,FALSE
FB_110284,110284,Late,3,TRUE
FB_110285,110285,None,5,FALSE
FB_110286,110286,Late,1,FALSE
FB_110287,110287,None,4,FALSE
FB_110288,110288,None,4,FALSE
FB_110289,110289,None,4,FALSE
FB_110290,110290,None,4,FALSE
FB_110291,110291,None,5,FALSE
FB_110292,110292,Not Tasty,2,FALSE
FB_110293,110293,None,4,FALSE
FB_110294,110294,None,5,FALSE
FB_110295,110295,None,4,FALSE
FB_110296,110296,Late,3,TRUE
FB_110297,110297,Late,1,FALSE
FB_110298,110298,None,5,FALSE
FB_110299,110299,None,5,FALSE
FB_110300,110300,None,5,FALSE
FB_110301,110301,None,4,FALSE
FB_110302,110302,Spill,2,FALSE
FB_110303,110303,None,5,FALSE
FB_110304,110304,None,5,FALSE
FB_110305,110305,None,4,FALSE
FB_110306,110306,None,4,FALSE
FB_110307,110307,None,5,FALSE
FB_110308,110308,None,4,FALSE
FB_110309,110309,Late,2,TRUE
FB_110310,110310,Late,3,TRUE
FB_110311,110311,Late,3,TRUE
FB_110312,110312,Spill,2,TRUE
FB_110313,110313,Late,1,FALSE
FB_110314,110314,None,5,FALSE
FB_110315,110315,Late,2,FALSE
FB_110316,110316,None,5,FALSE
FB_110317,110317,None,5,FALSE
FB_110318,110318,None,4,FALSE
FB_110319,110319,Late,3,FALSE
FB_110320,110320,None,4,FALSE
FB_110321,110321,Late,2,TRUE
FB_110322,110322,None,5,FALSE
FB_110323,110323,Late,3,FALSE
FB_110324,110324,None,5,FALSE
FB_110325,110325,Not Tasty,2,FALSE
FB_110326,110326,None,5,FALSE
FB_110327,110327,None,4,FALSE
FB_110328,110328,None,4,FALSE
FB_110329,110329,Late,1,FALSE
FB_110330,110330,None,4,FALSE
FB_110331,110331,None,5,FALSE
FB_110332,110332,Late,3,TRUE
FB_110333,110333,None,4,FALSE
FB_110334,110334,Not Tasty,2,FALSE
FB_110335,110335,None,5,FALSE
FB_110336,110336,Spill,1,FALSE
FB_110337,110337,None,4,FALSE
FB_110338,110338,None,5,FALSE
FB_110339,110339,None,4,FALSE
FB_110340,110340,None,4,FALSE
FB_110341,110341,None,5,FALSE
FB_110342,110342,None,5,FALSE
FB_110343,110343,None,4,FALSE
FB_110344,110344,None,5,FALSE
FB_110345,110345,Late,1,FALSE
FB_110346,110346,None,4,FALSE
FB_110347,110347,Late,2,FALSE
FB_110348,110348,None,5,FALSE
FB_110349,110349,Late,1,TRUE
FB_110350,110350,None,4,FALSE
FB_110351,110351,None,5,FALSE
FB_110352,110352,None,5,FALSE
FB_110353,110353,None,4,FALSE
FB_110354,110354,None,5,FALSE
FB_110355,110355,None,5,FALSE
FB_110356,110356,None,4,FALSE
FB_110357,110357,None,4,FALSE
FB_110358,110358,None,4,FALSE
FB_110359,110359,None,5,FALSE
FB_110360,110360,None,5,FALSE
FB_110361,110361,None,5,FALSE
FB_110362,110362,Late,3,TRUE
FB_110363,110363,Late,2,FALSE
FB_110364,110364,None,4,FALSE
FB_110365,110365,Spill,1,FALSE
FB_110366,110366,None,4,FALSE
FB_110367,110367,None,5,FALSE
FB_110368,110368,None,5,FALSE
FB_110369,110369,Late,2,TRUE
FB_110370,110370,Not Tasty,3,FALSE
FB_110371,110371,None,5,FALSE
FB_110372,110372,None,5,FALSE
FB_110373,110373,None,4,FALSE
FB_110374,110374,Late,3,TRUE
FB_110375,110375,None,4,FALSE
FB_110376,110376,Not Tasty,2,TRUE
FB_110377,110377,None,4,FALSE
FB_110378,110378,None,4,FALSE
FB_110379,110379,None,4,FALSE
FB_110380,110380,None,5,FALSE
FB_110381,110381,None,4,FALSE
FB_110382,110382,None,4,FALSE
FB_110383,110383,None,4,FALSE
FB_110384,110384,None,4,FALSE
FB_110385,110385,None,4,FALSE
FB_110386,110386,Spill,1,TRUE
FB_110387,110387,None,4,FALSE
FB_110388,110388,None,4,FALSE
FB_110389,110389,None,4,FALSE
FB_110390,110390,None,5,FALSE
