order_id,weather,zone,traffic_level
111205,Storm,Whitefield,2
111206,Heavy Rain,HSR,1
111207,Heavy Rain,Indiranagar,1
111208,Light Rain,HSR,1
111209,Clear,Koramangala,1
111210,Clear,Koramangala,5
111211,Light Rain,Indiranagar,4
111212,Light Rain,Koramangala,1
111213,Heavy Rain,Koramangala,4
111214,Heavy Rain,Koramangala,4
111215,Light Rain,Koramangala,5
111216,Heavy Rain,Indiranagar,4
111217,Clear,Koramangala,4
111218,Heavy Rain,HSR,2
111219,Heavy Rain,BTM,4
111220,Light Rain,Indiranagar,4
111221,Heavy Rain,Indiranagar,1
111222,Light Rain,Koramangala,5
111223,Heavy Rain,Whitefield,1
111224,Heavy Rain,BTM,5
111225,Heavy Rain,Koramangala,1
111226,Storm,BTM,3
111227,Heavy Rain,Indiranagar,1
111228,Light Rain,Indiranagar,2
111229,Heavy Rain,HSR,4
111230,Clear,Indiranagar,5
111231,Heavy Rain,HSR,5
111232,Heavy Rain,Indiranagar,1
111233,Storm,Koramangala,2
111234,Light Rain,BTM,1
111235,Light Rain,Koramangala,2
111236,Clear,BTM,1
111237,Heavy Rain,Koramangala,2
111238,Clear,Indiranagar,2
111239,Light Rain,Koramangala,5
111240,Heavy Rain,Koramangala,4
111241,Heavy Rain,Koramangala,5
111242,Light Rain,Whitefield,5
111243,Heavy Rain,Koramangala,4
111244,Clear,HSR,1
111245,Clear,Indiranagar,3
111246,Storm,HSR,2
111247,Light Rain,BTM,4
111248,Clear,BTM,5
111249,Clear,Whitefield,1
111250,Light Rain,HSR,1
111251,Light Rain,Indiranagar,5
111252,Storm,Koramangala,2
111253,Storm,Koramangala,3
111254,Clear,Koramangala,5
111255,Storm,BTM,4
111256,Heavy Rain,Whitefield,1
111257,Light Rain,Indiranagar,5
111258,Storm,HSR,5
111259,Light Rain,BTM,5
111260,Storm,Whitefield,5
111261,Clear,HSR,3
111262,Heavy Rain,HSR,1
111263,Clear,HSR,3
111264,Light Rain,HSR,4
111265,Light Rain,Koramangala,5
111266,Storm,HSR,1
111267,Light Rain,BTM,1
111268,Light Rain,Indiranagar,5
111269,Storm,Whitefield,5
111270,Clear,BTM,4
111271,Storm,Indiranagar,5
111272,Clear,BTM,4
111273,Light Rain,HSR,4
111274,Storm,Koramangala,2
111275,Heavy Rain,Whitefield,5
111276,Heavy Rain,Koramangala,3
111277,Heavy Rain,BTM,4
111278,Heavy Rain,Indiranagar,3
111279,Clear,Whitefield,3
111280,Storm,Indiranagar,5
111281,Clear,Whitefield,1
111282,Heavy Rain,Whitefield,5
111283,Heavy Rain,HSR,2
111284,Clear,Koramangala,2
111285,Light Rain,Indiranagar,1
111286,Heavy Rain,Indiranagar,1
111287,Heavy Rain,Indiranagar,3
111288,Light Rain,Indiranagar,5
111289,Storm,HSR,5
111290,Storm,BTM,2
111291,Clear,Whitefield,4
111292,Storm,Koramangala,2
111293,Heavy Rain,BTM,2
111294,Light Rain,Koramangala,3
111295,Light Rain,Indiranagar,3
111296,Light Rain,Whitefield,5
111297,Storm,Indiranagar,1
111298,Light Rain,Indiranagar,4
111299,Heavy Rain,HSR,5
111300,Storm,Whitefield,5
111301,Heavy Rain,BTM,5
111302,Light Rain,Indiranagar,5
111303,Storm,HSR,4
111304,Heavy Rain,Whitefield,4
111305,Clear,Whitefield,2
111306,Clear,Koramangala,1
111307,Clear,HSR,5
111308,Storm,Koramangala,4
111309,Storm,Indiranagar,3
111310,Heavy Rain,HSR,4
111311,Heavy Rain,Koramangala,5
111312,Heavy Rain,Indiranagar,3
111313,Storm,HSR,5
111314,Heavy Rain,Indiranagar,5
111315,Storm,BTM,4
111316,Light Rain,Koramangala,4
111317,Clear,BTM,2
111318,Light Rain,HSR,4
111319,Light Rain,Whitefield,3
111320,Heavy Rain,Whitefield,1
111321,Heavy Rain,Indiranagar,3
111322,Clear,HSR,1
111323,Clear,BTM,1
111324,Clear,Indiranagar,3
111325,Clear,Whitefield,5
111326,Heavy Rain,Whitefield,3
111327,Light Rain,Whitefield,1
111328,Clear,Indiranagar,1
111329,Storm,HSR,4
111330,Heavy Rain,Indiranagar,3
111331,Light Rain,Indiranagar,1
111332,Clear,Koramangala,2
111333,Heavy Rain,Whitefield,5
111334,Light Rain,HSR,1
111335,Heavy Rain,BTM,4
111336,Clear,Whitefield,1
111337,Clear,Whitefield,3
111338,Light Rain,Koramangala,2
111339,Storm,Koramangala,5
111340,Heavy Rain,HSR,2
111341,Storm,HSR,3
111342,Clear,BTM,4
111343,Clear,BTM,1
111344,Clear,Indiranagar,3
111345,Heavy Rain,Koramangala,1
111346,Storm,Whitefield,3
111347,Heavy Rain,HSR,1
111348,Clear,Koramangala,4
111349,Heavy Rain,HSR,2
111350,Clear,BTM,5
111351,Clear,BTM,1
111352,Storm,Indiranagar,1
111353,Clear,BTM,4
111354,Clear,Koramangala,2
111355,Storm,BTM,1
111356,Light Rain,BTM,1
111357,Light Rain,HSR,1
111358,Clear,HSR,5
111359,Storm,Koramangala,5
111360,Heavy Rain,BTM,2
111361,Storm,BTM,2
111362,Clear,HSR,4
111363,Heavy Rain,HSR,4
111364,Clear,BTM,1
111365,Storm,BTM,4
111366,Storm,Koramangala,5
111367,Heavy Rain,HSR,2
111368,Light Rain,BTM,3
111369,Storm,Indiranagar,2
111370,Storm,Indiranagar,5
111371,Heavy Rain,HSR,4
111372,Light Rain,Whitefield,1
111373,Light Rain,HSR,1
111374,Clear,BTM,1
111375,Light Rain,Whitefield,4
111376,Clear,BTM,5
111377,Light Rain,HSR,2
111378,Storm,BTM,4
111379,Light Rain,Koramangala,4
111380,Clear,Indiranagar,4
111381,Light Rain,Whitefield,3
111382,Storm,Whitefield,4
111383,Storm,Koramangala,1
111384,Storm,HSR,3
111385,Light Rain,Koramangala,3
111386,Light Rain,BTM,5
111387,Clear,Indiranagar,2
111388,Storm,BTM,3
111389,Heavy Rain,Indiranagar,3
111390,Heavy Rain,BTM,2
111391,Heavy Rain,Indiranagar,4
111392,Light Rain,Koramangala,3
111393,Storm,Indiranagar,5
111394,Clear,HSR,2
111395,Light Rain,BTM,4
111396,Storm,Indiranagar,2
111397,Light Rain,Whitefield,1
111398,Storm,HSR,2
111399,Storm,HSR,1
111400,Light Rain,Indiranagar,3
111401,Heavy Rain,Koramangala,5
111402,Clear,HSR,2
111403,Storm,BTM,5
111404,Light Rain,Whitefield,2
111405,Light Rain,Indiranagar,2
111406,Storm,HSR,3
111407,Heavy Rain,Whitefield,2
111408,Light Rain,HSR,2
111409,Light Rain,Indiranagar,5
111410,Heavy Rain,Indiranagar,3
111411,Light Rain,Whitefield,4
111412,Light Rain,Indiranagar,1
111413,Light Rain,Indiranagar,2
111414,Light Rain,HSR,2
111415,Heavy Rain,HSR,4
111416,Storm,Indiranagar,1
111417,Heavy Rain,HSR,5
111418,Light Rain,Koramangala,4
111419,Storm,BTM,3
111420,Storm,Indiranagar,3
111421,Storm,Indiranagar,4
111422,Clear,HSR,2
111423,Heavy Rain,Whitefield,1
111424,Light Rain,Whitefield,4
111425,Light Rain,Indiranagar,5
111426,Storm,Whitefield,3
111427,Heavy Rain,Koramangala,4
111428,Storm,Whitefield,1
111429,Light Rain,BTM,1
111430,Heavy Rain,HSR,5
111431,Storm,Indiranagar,5
111432,Light Rain,BTM,2
111433,Heavy Rain,HSR,4
111434,Light Rain,Indiranagar,5
111435,Light Rain,Koramangala,1
111436,Heavy Rain,Koramangala,4
111437,Clear,HSR,4
111438,Light Rain,Indiranagar,1
111439,Heavy Rain,Indiranagar,3
111440,Clear,HSR,3
111441,Clear,Indiranagar,4
111442,Clear,Koramangala,4
111443,Heavy Rain,Indiranagar,4
111444,Heavy Rain,Whitefield,2
111445,Storm,Koramangala,5
111446,Light Rain,Whitefield,4
111447,Storm,Indiranagar,1
111448,Storm,HSR,3
111449,Storm,BTM,4
111450,Storm,Whitefield,1
111451,Clear,HSR,4
111452,Storm,BTM,5
111453,Heavy Rain,Koramangala,4
111454,Storm,Whitefield,3
111455,Storm,BTM,2
111456,Heavy Rain,Whitefield,5
111457,Storm,HSR,4
111458,Heavy Rain,Koramangala,2
111459,Storm,BTM,1
111460,Heavy Rain,BTM,3
111461,Light Rain,HSR,4
111462,Storm,Koramangala,5
111463,Light Rain,HSR,3
111464,Clear,HSR,5
111465,Storm,Whitefield,3
111466,Heavy Rain,Koramangala,3
111467,Heavy Rain,BTM,4
111468,Clear,Koramangala,2
111469,Heavy Rain,HSR,3
111470,Light Rain,BTM,5
111471,Light Rain,HSR,4
111472,Clear,Whitefield,5
111473,Light Rain,BTM,5
111474,Clear,HSR,4
111475,Storm,HSR,2
111476,Storm,Koramangala,4
111477,Heavy Rain,BTM,4
111478,Heavy Rain,Whitefield,5
111479,Clear,HSR,3
111480,Light Rain,Indiranagar,4
111481,Storm,Koramangala,3
111482,Heavy Rain,Indiranagar,4
111483,Clear,Whitefield,1
111484,Clear,Whitefield,4
111485,Clear,Indiranagar,4
111486,Heavy Rain,Whitefield,3
111487,Storm,BTM,1
111488,Storm,Whitefield,3
111489,Clear,Whitefield,5
111490,Clear,HSR,2
111491,Light Rain,Indiranagar,5
111492,Clear,Whitefield,3
111493,Heavy Rain,BTM,2
111494,Light Rain,Whitefield,1
111495,Storm,BTM,3
111496,Light Rain,HSR,3
111497,Light Rain,Koramangala,5
111498,Clear,Whitefield,5
111499,Light Rain,HSR,2
111500,Light Rain,HSR,4
111501,Storm,Whitefield,2
111502,Storm,BTM,1
111503,Light Rain,BTM,3
111504,Heavy Rain,Indiranagar,2
111505,Light Rain,HSR,5
111506,Light Rain,Indiranagar,1
111507,Heavy Rain,Koramangala,2
111508,Heavy Rain,HSR,5
111509,Storm,Whitefield,1
111510,Storm,Indiranagar,5
111511,Storm,HSR,1
111512,Light Rain,Koramangala,4
111513,Heavy Rain,Koramangala,5
111514,Storm,Indiranagar,3
111515,Clear,Whitefield,5
111516,Storm,BTM,3
111517,Clear,BTM,1
111518,Clear,BTM,5
111519,Light Rain,HSR,2
111520,Storm,Koramangala,4
111521,Storm,Indiranagar,2
111522,Storm,BTM,5
111523,Storm,BTM,5
111524,Heavy Rain,Koramangala,1
111525,Heavy Rain,Whitefield,1
111526,Light Rain,Whitefield,4
111527,Clear,BTM,4
111528,Storm,Indiranagar,2
111529,Storm,BTM,4
111530,Heavy Rain,Koramangala,3
111531,Storm,Whitefield,3
111532,Light Rain,Koramangala,5
111533,Clear,Indiranagar,2
111534,Storm,Indiranagar,4
111535,Heavy Rain,Koramangala,2
111536,Heavy Rain,Indiranagar,3
111537,Heavy Rain,HSR,3
111538,Storm,Indiranagar,2
111539,Light Rain,HSR,4
111540,Storm,Whitefield,5
111541,Clear,HSR,5
111542,Clear,Whitefield,3
111543,Heavy Rain,Indiranagar,1
111544,Heavy Rain,HSR,1
111545,Heavy Rain,Whitefield,2
111546,Clear,HSR,2
111547,Heavy Rain,Indiranagar,4
111548,Clear,Whitefield,2
111549,Light Rain,Koramangala,3
111550,Clear,HSR,4
111551,Storm,Indiranagar,1
111552,Heavy Rain,BTM,2
111553,Heavy Rain,Koramangala,3
111554,Clear,BTM,5
111555,Storm,BTM,1
111556,Light Rain,Whitefield,1
111557,Storm,Whitefield,1
111558,Clear,BTM,2
111559,Clear,BTM,2
111560,Heavy Rain,HSR,4
111561,Heavy Rain,Koramangala,4
111562,Heavy Rain,Koramangala,3
111563,Clear,BTM,2
111564,Storm,BTM,5
111565,Clear,HSR,5
111566,Storm,Whitefield,2
111567,Heavy Rain,Koramangala,1
111568,Light Rain,Whitefield,5
111569,Clear,BTM,3
111570,Heavy Rain,HSR,1
111571,Light Rain,Whitefield,1
111572,Clear,Koramangala,4
111573,Light Rain,BTM,3
111574,Clear,Indiranagar,3
111575,Heavy Rain,BTM,4
111576,Light Rain,BTM,1
111577,Clear,Indiranagar,4
111578,Clear,Whitefield,3
111579,Clear,Whitefield,1
111580,Clear,BTM,1
111581,Light Rain,HSR,5
111582,Storm,BTM,2
111583,Clear,BTM,1
111584,Light Rain,Indiranagar,4
111585,Storm,Indiranagar,5
111586,Storm,BTM,4
111587,Clear,Whitefield,3
111588,Light Rain,BTM,4
111589,Heavy Rain,Indiranagar,1
111590,Storm,HSR,4
111591,Heavy Rain,HSR,5
111592,Storm,BTM,2
111593,Clear,Whitefield,3
111594,Heavy Rain,HSR,2
111595,Light Rain,Whitefield,5
111596,Heavy Rain,Indiranagar,1
111597,Clear,Koramangala,1
111598,Clear,HSR,5
111599,Light Rain,Whitefield,4
111600,Storm,Indiranagar,4
111601,Storm,BTM,4
111602,Storm,Whitefield,1
111603,Light Rain,Indiranagar,1
111604,Clear,Whitefield,4
111605,Storm,HSR,4
111606,Light Rain,Indiranagar,3
111607,Clear,BTM,5
111608,Light Rain,HSR,1
111609,Storm,Whitefield,1
111610,Clear,HSR,3
111611,Clear,BTM,1
111612,Heavy Rain,Indiranagar,2
111613,Clear,BTM,5
111614,Storm,Whitefield,1
111615,Heavy Rain,Whitefield,1
111616,Storm,Whitefield,1
111617,Light Rain,BTM,1
111618,Heavy Rain,BTM,5
111619,Storm,Whitefield,1
111620,Storm,BTM,4
111621,Heavy Rain,Whitefield,5
111622,Light Rain,Indiranagar,5
111623,Storm,Koramangala,5
111624,Light Rain,BTM,3
111625,Heavy Rain,Koramangala,5
111626,Storm,BTM,2
111627,Light Rain,Whitefield,3
111628,Storm,Indiranagar,4
111629,Storm,BTM,4
111630,Clear,BTM,5
111631,Heavy Rain,Whitefield,1
111632,Clear,Indiranagar,5
111633,Clear,Indiranagar,5
111634,Storm,Indiranagar,4
111635,Clear,Indiranagar,4
111636,Heavy Rain,HSR,5
111637,Clear,Koramangala,5
111638,Storm,HSR,2
111639,Storm,BTM,5
111640,Light Rain,HSR,4
111641,Storm,HSR,4
111642,Clear,Koramangala,2
111643,Light Rain,Koramangala,5
111644,Light Rain,BTM,3
111645,Heavy Rain,Indiranagar,2
111646,Heavy Rain,BTM,3
111647,Clear,Whitefield,1
111648,Light Rain,Whitefield,4
111649,Storm,Whitefield,4
111650,Storm,Indiranagar,4
111651,Heavy Rain,BTM,5
111652,Storm,Koramangala,3
111653,Light Rain,Indiranagar,4
111654,Clear,HSR,3
111655,Clear,BTM,3
111656,Heavy Rain,Whitefield,5
111657,Heavy Rain,Indiranagar,2
111658,Clear,Koramangala,5
111659,Storm,HSR,1
111660,Heavy Rain,Indiranagar,5
111661,Clear,Koramangala,5
111662,Heavy Rain,Whitefield,3
111663,Light Rain,HSR,1
111664,Storm,BTM,5
111665,Light Rain,Indiranagar,4
111666,Light Rain,Indiranagar,3
111667,Storm,Koramangala,2
111668,Heavy Rain,Koramangala,4
111669,Storm,HSR,3
111670,Heavy Rain,BTM,5
111671,Storm,BTM,1
111672,Light Rain,Whitefield,3
111673,Light Rain,Indiranagar,3
111674,Clear,Indiranagar,3
111675,Light Rain,BTM,5
111676,Clear,Koramangala,4
111677,Light Rain,HSR,4
111678,Storm,Indiranagar,4
111679,Light Rain,BTM,2
111680,Light Rain,Whitefield,4
111681,Clear,Whitefield,2
111682,Heavy Rain,Koramangala,5
111683,Light Rain,BTM,2
111684,Light Rain,HSR,2
111685,Storm,Whitefield,3
111686,Storm,BTM,4
111687,Light Rain,Indiranagar,5
111688,Clear,BTM,2
111689,Light Rain,HSR,1
111690,Clear,HSR,2
111691,Heavy Rain,HSR,1
111692,Light Rain,HSR,3
111693,Storm,Indiranagar,5
111694,Clear,Koramangala,4
111695,Clear,Whitefield,5
111696,Heavy Rain,Whitefield,4
111697,Heavy Rain,Whitefield,5
111698,Light Rain,BTM,2
111699,Clear,Koramangala,3
111700,Heavy Rain,HSR,2
111701,Light Rain,Indiranagar,4
111702,Light Rain,HSR,5
111703,Storm,HSR,3
111704,Storm,Koramangala,2
111705,Clear,BTM,2
111706,Heavy Rain,BTM,2
111707,Heavy Rain,Whitefield,4
111708,Storm,Koramangala,1
111709,Light Rain,Indiranagar,4
111710,Storm,Indiranagar,4
111711,Clear,HSR,1
111712,Heavy Rain,Whitefield,4
111713,Clear,Indiranagar,1
111714,Storm,Koramangala,1
111715,Storm,Koramangala,4
111716,Light Rain,Indiranagar,1
111717,Storm,Indiranagar,1
111718,Storm,HSR,1
111719,Light Rain,Whitefield,3
111720,Light Rain,Indiranagar,4
111721,Storm,BTM,2
111722,Storm,HSR,5
111723,Storm,Indiranagar,3
111724,Light Rain,HSR,4
111725,Light Rain,Indiranagar,3
111726,Light Rain,BTM,3
111727,Clear,Indiranagar,2
111728,Heavy Rain,Koramangala,5
111729,Clear,HSR,1
111730,Clear,Koramangala,3
111731,Clear,Koramangala,2
111732,Heavy Rain,Koramangala,2
111733,Clear,BTM,1
111734,Light Rain,HSR,1
111735,Light Rain,Koramangala,3
111736,Light Rain,HSR,3
111737,Clear,Indiranagar,5
111738,Light Rain,HSR,5
111739,Clear,HSR,1
111740,Light Rain,BTM,5
111741,Storm,Whitefield,1
111742,Heavy Rain,Indiranagar,2
111743,Clear,Koramangala,2
111744,Light Rain,HSR,5
111745,Heavy Rain,Indiranagar,5
111746,Light Rain,Koramangala,1
111747,Heavy Rain,BTM,5
111748,Light Rain,BTM,4
111749,Heavy Rain,Indiranagar,4
111750,Clear,Koramangala,3
111751,Clear,BTM,5
111752,Light Rain,Koramangala,5
111753,Light Rain,HSR,2
111754,Storm,Whitefield,3
111755,Light Rain,Koramangala,5
111756,Light Rain,HSR,3
111757,Light Rain,Indiranagar,1
111758,Clear,Koramangala,2
111759,Heavy Rain,BTM,3
111760,Storm,HSR,1
111761,Clear,Indiranagar,2
111762,Storm,Whitefield,3
111763,Light Rain,Koramangala,4
111764,Storm,Whitefield,1
111765,Light Rain,Koramangala,2
111766,Clear,HSR,2
111767,Storm,Whitefield,3
111768,Heavy Rain,BTM,4
111769,Heavy Rain,Whitefield,3
111770,Heavy Rain,Koramangala,5
111771,Light Rain,Indiranagar,4
111772,Light Rain,Indiranagar,4
111773,Storm,Indiranagar,1
111774,Storm,Whitefield,2
111775,Clear,Whitefield,2
111776,Light Rain,Indiranagar,1
111777,Clear,Whitefield,3
111778,Clear,Koramangala,2
111779,Clear,Whitefield,4
111780,Clear,Whitefield,5
111781,Storm,Koramangala,1
111782,Light Rain,Indiranagar,2
111783,Storm,Indiranagar,1
111784,Light Rain,Whitefield,3
111785,Clear,Whitefield,3
111786,Storm,BTM,2
111787,Heavy Rain,Koramangala,1
111788,Storm,Whitefield,3
111789,Light Rain,Koramangala,1
111790,Heavy Rain,Koramangala,1
111791,Storm,Whitefield,5
111792,Storm,HSR,2
111793,Storm,Indiranagar,4
111794,Light Rain,BTM,4
111795,Light Rain,Koramangala,2
111796,Light Rain,Koramangala,3
111797,Storm,BTM,3
111798,Heavy Rain,Koramangala,2
111799,Clear,BTM,3
111800,Clear,Koramangala,3
111801,Clear,BTM,1
111802,Heavy Rain,HSR,5
111803,Clear,Whitefield,1
111804,Storm,Whitefield,4
111805,Storm,Whitefield,2
111806,Light Rain,Koramangala,1
111807,Storm,HSR,2
111808,Light Rain,Indiranagar,1
111809,Heavy Rain,Koramangala,2
111810,Light Rain,Koramangala,2
111811,Clear,HSR,5
111812,Clear,BTM,5
111813,Storm,BTM,4
111814,Light Rain,HSR,1
111815,Heavy Rain,Indiranagar,5
111816,Light Rain,BTM,2
111817,Storm,Whitefield,1
111818,Light Rain,HSR,4
111819,Clear,Indiranagar,4
111820,Heavy Rain,Indiranagar,4
111821,Storm,HSR,2
111822,Heavy Rain,BTM,5
111823,Clear,Whitefield,5
111824,Storm,Indiranagar,4
111825,Heavy Rain,Koramangala,4
111826,Heavy Rain,Indiranagar,3
111827,Storm,BTM,1
111828,Storm,Indiranagar,1
111829,Clear,BTM,3
111830,Light Rain,Indiranagar,2
111831,Clear,Indiranagar,3
111832,Clear,Indiranagar,3
111833,Clear,BTM,4
111834,Storm,Indiranagar,4
111835,Storm,BTM,1
111836,Clear,HSR,5
111837,Light Rain,HSR,4
111838,Heavy Rain,Indiranagar,1
111839,Light Rain,BTM,3
111840,Heavy Rain,Indiranagar,3
111841,Light Rain,Indiranagar,2
111842,Light Rain,Whitefield,5
111843,Clear,HSR,2
111844,Clear,BTM,4
111845,Storm,Koramangala,4
111846,Heavy Rain,Koramangala,1
111847,Light Rain,BTM,3
111848,Storm,HSR,4
111849,Light Rain,Indiranagar,2
111850,Storm,Whitefield,5
111851,Clear,HSR,3
111852,Heavy Rain,HSR,2
111853,Light Rain,HSR,5
111854,Heavy Rain,BTM,5
111855,Clear,Whitefield,1
111856,Clear,Whitefield,4
111857,Light Rain,Indiranagar,4
111858,Heavy Rain,BTM,2
111859,Heavy Rain,Whitefield,4
111860,Light Rain,Koramangala,4
111861,Light Rain,BTM,3
111862,Clear,Whitefield,2
111863,Clear,Whitefield,1
111864,Light Rain,Whitefield,2
111865,Clear,BTM,4
111866,Heavy Rain,BTM,4
111867,Light Rain,Koramangala,5
111868,Clear,Koramangala,3
111869,Light Rain,Indiranagar,4
111870,Light Rain,HSR,1
111871,Heavy Rain,BTM,2
111872,Light Rain,Koramangala,3
111873,Clear,Koramangala,5
111874,Storm,Koramangala,4
111875,Storm,Koramangala,3
111876,Light Rain,Indiranagar,2
111877,Clear,HSR,1
111878,Light Rain,BTM,1
111879,Clear,Whitefield,4
111880,Heavy Rain,Indiranagar,2
111881,Clear,Whitefield,3
111882,Light Rain,BTM,1
111883,Light Rain,Whitefield,3
111884,Storm,Koramangala,4
111885,Light Rain,Indiranagar,1
111886,Clear,Koramangala,3
111887,Storm,HSR,4
111888,Storm,Koramangala,2
111889,Storm,Indiranagar,3
111890,Clear,Indiranagar,2
111891,Clear,HSR,3
111892,Storm,Whitefield,2
111893,Clear,Whitefield,1
111894,Clear,BTM,3
111895,Clear,HSR,5
111896,Heavy Rain,HSR,5
111897,Heavy Rain,Indiranagar,5
111898,Light Rain,BTM,5
111899,Light Rain,Indiranagar,4
111900,Heavy Rain,Koramangala,3
111901,Clear,Indiranagar,2
111902,Heavy Rain,Koramangala,2
111903,Light Rain,Indiranagar,3
111904,Clear,Koramangala,5
111905,Light Rain,BTM,2
111906,Heavy Rain,BTM,2
111907,Clear,Koramangala,3
111908,Clear,Koramangala,2
111909,Clear,Koramangala,5
111910,Light Rain,Koramangala,4
111911,Light Rain,Whitefield,4
111912,Light Rain,HSR,2
111913,Storm,HSR,4
111914,Light Rain,Whitefield,1
111915,Clear,Indiranagar,5
111916,Clear,Whitefield,3
111917,Heavy Rain,Whitefield,5
111918,Clear,Koramangala,2
111919,Heavy Rain,Koramangala,3
111920,Storm,Whitefield,4
111921,Storm,Koramangala,3
111922,Light Rain,Indiranagar,5
111923,Clear,Koramangala,2
111924,Light Rain,Indiranagar,3
111925,Heavy Rain,Koramangala,1
111926,Light Rain,HSR,3
111927,Light Rain,HSR,4
111928,Light Rain,Whitefield,1
111929,Heavy Rain,BTM,1
111930,Clear,Whitefield,3
111931,Light Rain,Indiranagar,4
111932,Storm,BTM,2
111933,Clear,HSR,5
111934,Heavy Rain,Whitefield,1
111935,Clear,Koramangala,3
111936,Heavy Rain,Whitefield,4
111937,Heavy Rain,BTM,3
111938,Storm,Indiranagar,1
111939,Storm,BTM,2
111940,Clear,BTM,5
111941,Heavy Rain,Indiranagar,3
111942,Heavy Rain,HSR,3
111943,Storm,Whitefield,1
111944,Light Rain,Koramangala,4
111945,Light Rain,HSR,4
111946,Heavy Rain,Whitefield,2
111947,Storm,Indiranagar,5
111948,Heavy Rain,Koramangala,4
111949,Heavy Rain,Indiranagar,5
111950,Clear,HSR,3
111951,Storm,BTM,3
111952,Storm,Whitefield,5
111953,Clear,Indiranagar,2
111954,Clear,HSR,3
111955,Light Rain,Koramangala,2
111956,Heavy Rain,Whitefield,2
111957,Clear,Koramangala,2
111958,Light Rain,Koramangala,2
111959,Storm,BTM,5
111960,Clear,BTM,5
111961,Heavy Rain,BTM,5
111962,Clear,BTM,2
111963,Light Rain,Koramangala,3
111964,Heavy Rain,Koramangala,5
111965,Heavy Rain,Whitefield,5
111966,Clear,HSR,1
111967,Storm,Whitefield,1
111968,Clear,HSR,4
111969,Storm,BTM,2
111970,Light Rain,BTM,3
111971,Heavy Rain,Koramangala,5
111972,Heavy Rain,BTM,5
111973,Heavy Rain,BTM,2
111974,Heavy Rain,Whitefield,3
111975,Heavy Rain,Indiranagar,5
111976,Light Rain,BTM,2
111977,Heavy Rain,Koramangala,1
111978,Light Rain,Indiranagar,4
111979,Storm,BTM,3
111980,Light Rain,BTM,2
111981,Light Rain,Indiranagar,5
111982,Clear,HSR,4
111983,Storm,Indiranagar,2
111984,Light Rain,Whitefield,3
111985,Heavy Rain,HSR,1
111986,Clear,BTM,2
111987,Storm,Whitefield,5
111988,Heavy Rain,Indiranagar,5
111989,Storm,Whitefield,3
111990,Heavy Rain,Koramangala,4
111991,Heavy Rain,Koramangala,2
111992,Clear,Koramangala,5
111993,Storm,HSR,4
111994,Light Rain,Indiranagar,4
111995,Light Rain,HSR,5
111996,Light Rain,BTM,3
111997,Light Rain,Indiranagar,4
111998,Light Rain,Indiranagar,5
111999,Light Rain,Whitefield,5
112000,Storm,HSR,5
112001,Heavy Rain,Indiranagar,5
112002,Light Rain,BTM,3
112003,Clear,Koramangala,5
112004,Storm,Koramangala,5
112005,Heavy Rain,Whitefield,1
112006,Light Rain,BTM,5
112007,Clear,HSR,2
112008,Clear,BTM,4
112009,Light Rain,Koramangala,4
112010,Clear,HSR,2
112011,Storm,Whitefield,1
112012,Clear,HSR,2
112013,Heavy Rain,Koramangala,5
112014,Light Rain,HSR,4
112015,Light Rain,Whitefield,4
112016,Clear,Whitefield,3
112017,Clear,Whitefield,2
112018,Storm,BTM,1
112019,Light Rain,HSR,3
112020,Clear,BTM,1
112021,Clear,Indiranagar,5
112022,Clear,Indiranagar,4
112023,Clear,Indiranagar,3
112024,Clear,HSR,4
112025,Light Rain,Koramangala,1
112026,Heavy Rain,Koramangala,2
112027,Heavy Rain,Indiranagar,3
112028,Storm,BTM,3
112029,Storm,Koramangala,3
112030,Storm,Indiranagar,2
112031,Heavy Rain,Indiranagar,5
112032,Storm,BTM,1
112033,Clear,Koramangala,1
112034,Heavy Rain,Indiranagar,2
112035,Heavy Rain,Indiranagar,5
112036,Clear,Whitefield,4
112037,Clear,Koramangala,5
112038,Clear,Whitefield,1
112039,Heavy Rain,Koramangala,2
112040,Storm,HSR,5
112041,Storm,Whitefield,1
112042,Clear,Indiranagar,3
112043,Light Rain,Indiranagar,2
112044,Storm,Whitefield,2
112045,Heavy Rain,HSR,1
112046,Clear,Whitefield,1
112047,Heavy Rain,BTM,1
112048,Storm,Indiranagar,4
112049,Clear,BTM,2
112050,Heavy Rain,Koramangala,4
112051,Heavy Rain,BTM,1
112052,Light Rain,Whitefield,1
112053,Heavy Rain,HSR,4
112054,Storm,Indiranagar,1
112055,Storm,Whitefield,4
112056,Storm,HSR,5
112057,Light Rain,Indiranagar,5
112058,Clear,Whitefield,5
112059,Clear,Whitefield,1
112060,Clear,Indiranagar,4
112061,Light Rain,Whitefield,2
112062,Heavy Rain,BTM,5
112063,Storm,Koramangala,1
112064,Light Rain,Whitefield,3
112065,Clear,Indiranagar,3
112066,Clear,HSR,4
112067,Clear,Whitefield,4
112068,Storm,HSR,3
112069,Storm,BTM,4
112070,Heavy Rain,BTM,5
112071,Clear,BTM,1
112072,Heavy Rain,Whitefield,1
112073,Light Rain,Indiranagar,5
112074,Clear,Whitefield,5
112075,Clear,HSR,3
112076,Clear,HSR,5
112077,Light Rain,Indiranagar,2
112078,Light Rain,Indiranagar,1
112079,Heavy Rain,HSR,5
112080,Heavy Rain,Whitefield,2
112081,Clear,Koramangala,1
112082,Storm,HSR,3
112083,Heavy Rain,Koramangala,2
