order_id,customer_id,order_time,prep_time_est_mins,est_prep_to_delivery_mins,total_amount,order_status
111630,6906,"Monday, April 15, 2024, 9:19:00 PM",20,52,1119,Cancelled
111631,4419,"Monday, October 7, 2024, 7:00:00 PM",37,78,960,Returned
111632,4052,"Tuesday, August 27, 2024, 7:36:00 AM",35,74,590,Cancelled
111633,3354,"Wednesday, June 26, 2024, 1:55:00 PM",24,49,796,Successful
111634,6406,"Friday, September 6, 2024, 3:35:00 AM",35,78,632,Successful
111635,3001,"Friday, September 20, 2024, 8:48:00 PM",33,53,961,Successful
111636,6645,"Saturday, May 18, 2024, 8:26:00 AM",32,56,669,Successful
111637,4029,"Tuesday, December 10, 2024, 7:01:00 AM",23,49,228,Successful
111638,4004,"Wednesday, January 3, 2024, 7:46:00 AM",23,63,719,Cancelled
111639,7647,"Friday, January 19, 2024, 4:06:00 PM",35,63,204,Successful
111640,1986,"Thursday, January 25, 2024, 6:58:00 PM",31,56,910,Returned
111641,4519,"Friday, August 23, 2024, 3:55:00 PM",21,62,504,Successful
111642,3410,"Friday, March 29, 2024, 10:26:00 PM",22,59,902,Successful
111643,3780,"Wednesday, May 1, 2024, 11:25:00 AM",40,74,529,Cancelled
111644,7986,"Monday, November 25, 2024, 8:04:00 AM",25,56,888,Successful
111645,5787,"Tuesday, December 17, 2024, 8:03:00 AM",27,57,1110,Successful
111646,5032,"Thursday, March 7, 2024, 11:40:00 AM",37,67,516,Successful
111647,8865,"Saturday, January 13, 2024, 7:09:00 AM",22,63,153,Successful
111648,5118,"Monday, March 4, 2024, 4:26:00 AM",37,66,1070,Successful
111649,3157,"Monday, January 29, 2024, 7:42:00 AM",38,77,1019,Successful
111650,1141,"Monday, July 15, 2024, 9:59:00 AM",23,47,432,Successful
111651,8627,"Friday, May 17, 2024, 12:35:00 PM",30,64,936,Successful
111652,4330,"Tuesday, January 30, 2024, 12:43:00 PM",25,51,734,Returned
111653,7572,"Tuesday, December 24, 2024, 1:40:00 PM",25,65,387,Successful
111654,8425,"Monday, May 20, 2024, 8:49:00 PM",34,65,484,Successful
111655,8533,"Wednesday, July 24, 2024, 8:32:00 AM",36,74,739,Cancelled
111656,5320,"Monday, February 26, 2024, 3:18:00 AM",22,60,533,Successful
111657,3543,"Friday, September 27, 2024, 3:45:00 PM",20,48,788,Successful
111658,7851,"Wednesday, May 1, 2024, 8:04:00 AM",29,64,517,Successful
111659,7507,"Friday, February 23, 2024, 3:12:00 PM",37,74,717,Successful
111660,8769,"Friday, May 10, 2024, 2:27:00 AM",23,50,384,Successful
111661,6587,"Friday, May 3, 2024, 11:55:00 PM",29,60,218,Successful
111662,4550,"Thursday, September 26, 2024, 12:33:00 PM",32,75,1095,Cancelled
111663,3609,"Tuesday, November 26, 2024, 5:26:00 PM",40,75,882,Successful
111664,7537,"Thursday, August 22, 2024, 1:07:00 AM",30,58,968,Successful
111665,8163,"Sunday, December 1, 2024, 10:22:00 PM",25,58,452,Returned
111666,4625,"Thursday, June 6, 2024, 2:56:00 PM",31,52,1054,Successful
111667,7608,"Friday, April 12, 2024, 10:20:00 AM",36,60,481,Cancelled
111668,5956,"Friday, January 12, 2024, 5:05:00 PM",32,65,1127,Successful
111669,3249,"Tuesday, February 6, 2024, 8:06:00 AM",25,47,185,Successful
111670,7160,"Tuesday, December 17, 2024, 12:18:00 PM",31,75,827,Successful
111671,4676,"Monday, May 20, 2024, 11:07:00 PM",27,63,542,Returned
111672,7703,"Sunday, February 11, 2024, 9:53:00 AM",28,59,753,Successful
111673,3278,"Sunday, June 16, 2024, 6:42:00 PM",22,61,1103,Successful
111674,8054,"Monday, February 12, 2024, 3:35:00 AM",38,79,710,Returned
111675,7333,"Saturday, March 9, 2024, 9:25:00 AM",35,71,569,Successful
111676,8596,"Thursday, February 1, 2024, 4:57:00 AM",37,65,1046,Successful
111677,1264,"Wednesday, February 28, 2024, 3:04:00 PM",24,69,150,Successful
111678,4113,"Friday, August 23, 2024, 3:38:00 AM",20,60,284,Successful
111679,6483,"Tuesday, November 26, 2024, 12:05:00 AM",37,80,456,Successful
111680,7773,"Sunday, January 7, 2024, 3:58:00 PM",25,52,1055,Successful
111681,5860,"Sunday, March 10, 2024, 5:21:00 PM",37,59,1128,Successful
111682,8511,"Tuesday, July 9, 2024, 9:10:00 PM",36,67,1082,Successful
111683,8791,"Thursday, July 18, 2024, 6:37:00 PM",37,65,935,Returned
111684,3390,"Saturday, April 27, 2024, 8:45:00 PM",26,59,814,Successful
111685,1830,"Wednesday, August 28, 2024, 1:01:00 PM",38,66,250,Successful
111686,7983,"Sunday, July 14, 2024, 7:11:00 PM",30,73,423,Successful
111687,2345,"Saturday, August 17, 2024, 6:29:00 PM",21,57,1095,Successful
111688,6535,"Sunday, January 21, 2024, 6:50:00 AM",29,50,474,Returned
111689,6776,"Saturday, April 13, 2024, 2:02:00 PM",20,44,485,Successful
111690,4455,"Monday, May 20, 2024, 4:41:00 AM",36,68,1140,Successful
111691,6946,"Saturday, April 27, 2024, 12:43:00 PM",30,60,293,Successful
111692,2664,"Monday, June 3, 2024, 9:57:00 AM",33,73,667,Successful
111693,5117,"Tuesday, May 21, 2024, 12:58:00 PM",31,55,1135,Successful
111694,2932,"Saturday, December 14, 2024, 8:57:00 AM",33,69,661,Successful
111695,3606,"Monday, June 3, 2024, 8:53:00 AM",38,79,904,Returned
111696,6893,"Tuesday, October 22, 2024, 7:46:00 PM",30,70,1146,Successful
111697,7916,"Sunday, November 24, 2024, 10:55:00 PM",36,58,513,Successful
111698,1137,"Wednesday, July 10, 2024, 7:47:00 PM",38,80,224,Successful
111699,7677,"Monday, March 4, 2024, 3:20:00 PM",36,59,841,Returned
111700,1596,"Sunday, May 5, 2024, 12:14:00 AM",22,65,619,Successful
111701,7538,"Wednesday, November 27, 2024, 6:04:00 AM",22,60,192,Successful
111702,1149,"Monday, December 2, 2024, 2:32:00 PM",38,66,1074,Cancelled
111703,4066,"Wednesday, August 21, 2024, 11:01:00 PM",34,79,341,Successful
111704,6485,"Saturday, December 28, 2024, 10:03:00 PM",20,59,821,Successful
111705,6442,"Monday, March 11, 2024, 12:15:00 AM",30,73,588,Successful
111706,4027,"Sunday, May 5, 2024, 8:36:00 PM",22,61,699,Cancelled
111707,1710,"Thursday, August 15, 2024, 3:50:00 AM",22,59,596,Successful
111708,6917,"Tuesday, June 18, 2024, 3:49:00 PM",34,60,191,Successful
111709,6075,"Saturday, January 13, 2024, 7:45:00 PM",34,77,649,Successful
111710,4766,"Sunday, September 15, 2024, 6:21:00 AM",24,64,1056,Successful
111711,6652,"Saturday, December 28, 2024, 8:54:00 AM",20,51,334,Successful
111712,7453,"Monday, September 23, 2024, 6:47:00 PM",35,68,618,Successful
111713,5689,"Thursday, April 18, 2024, 4:55:00 AM",30,61,786,Returned
111714,6387,"Saturday, April 13, 2024, 12:45:00 PM",39,83,479,Successful
111715,4665,"Sunday, March 24, 2024, 12:07:00 PM",36,71,1016,Successful
111716,4916,"Saturday, May 25, 2024, 4:46:00 PM",24,59,355,Returned
111717,4019,"Saturday, April 20, 2024, 7:12:00 AM",20,42,925,Successful
111718,3936,"Saturday, December 28, 2024, 7:03:00 AM",21,63,882,Successful
111719,7385,"Tuesday, August 13, 2024, 7:56:00 AM",26,63,615,Successful
111720,7808,"Tuesday, June 18, 2024, 8:07:00 AM",25,48,549,Cancelled
111721,6618,"Tuesday, September 3, 2024, 12:07:00 PM",29,49,772,Successful
111722,8207,"Monday, June 10, 2024, 7:08:00 PM",39,83,647,Successful
111723,3217,"Wednesday, June 12, 2024, 9:03:00 AM",31,59,997,Successful
111724,7436,"Monday, January 22, 2024, 6:30:00 PM",21,58,351,Successful
111725,1095,"Wednesday, March 27, 2024, 12:01:00 PM",40,83,344,Successful
111726,5962,"Wednesday, December 25, 2024, 9:42:00 AM",32,66,1166,Returned
111727,6005,"Saturday, January 6, 2024, 10:14:00 AM",29,55,573,Successful
111728,3038,"Sunday, January 14, 2024, 6:42:00 AM",38,83,967,Returned
111729,6326,"Monday, February 19, 2024, 10:52:00 PM",29,56,367,Cancelled
111730,2904,"Monday, February 26, 2024, 12:22:00 AM",20,58,613,Successful
111731,1994,"Monday, June 10, 2024, 12:43:00 PM",29,66,857,Successful
111732,4090,"Monday, June 3, 2024, 7:05:00 PM",21,65,514,Successful
111733,1068,"Monday, October 28, 2024, 5:11:00 PM",40,77,588,Successful
111734,5925,"Monday, July 8, 2024, 7:32:00 AM",34,62,828,Successful
111735,8186,"Wednesday, July 31, 2024, 10:37:00 PM",35,74,869,Successful
111736,3867,"Thursday, February 8, 2024, 8:39:00 AM",25,54,335,Successful
111737,5286,"Tuesday, May 21, 2024, 8:46:00 PM",25,67,577,Successful
111738,8926,"Friday, November 29, 2024, 11:49:00 PM",21,51,986,Successful
111739,6582,"Saturday, March 16, 2024, 5:04:00 PM",38,64,745,Successful
111740,4447,"Wednesday, May 8, 2024, 1:58:00 PM",36,61,776,Cancelled
111741,8946,"Saturday, August 17, 2024, 4:09:00 AM",30,72,284,Cancelled
111742,7319,"Wednesday, July 31, 2024, 12:21:00 PM",33,70,840,Successful
111743,2008,"Tuesday, March 12, 2024, 2:47:00 PM",21,60,190,Successful
111744,2945,"Thursday, June 20, 2024, 4:03:00 PM",24,60,1089,Successful
111745,6419,"Friday, July 5, 2024, 6:18:00 PM",37,73,1139,Successful
111746,5825,"Tuesday, May 21, 2024, 3:36:00 PM",29,61,399,Successful
111747,2163,"Tuesday, August 13, 2024, 8:42:00 AM",40,70,446,Successful
111748,2683,"Monday, July 22, 2024, 7:23:00 AM",20,47,1092,Cancelled
111749,7587,"Tuesday, April 9, 2024, 10:24:00 AM",35,78,206,Successful
111750,6291,"Saturday, September 21, 2024, 11:39:00 AM",35,65,184,Successful
111751,6641,"Saturday, January 20, 2024, 6:54:00 AM",31,58,905,Returned
111752,3127,"Sunday, April 28, 2024, 9:58:00 PM",39,77,199,Returned
111753,6496,"Sunday, December 29, 2024, 10:45:00 PM",22,66,176,Successful
111754,8384,"Friday, November 29, 2024, 6:25:00 PM",30,57,390,Successful
111755,5895,"Friday, August 30, 2024, 12:27:00 PM",25,65,793,Successful
111756,3740,"Monday, June 17, 2024, 10:40:00 PM",20,65,934,Successful
111757,1554,"Wednesday, January 10, 2024, 3:30:00 PM",31,68,301,Returned
111758,1824,"Wednesday, March 6, 2024, 2:49:00 AM",36,58,570,Successful
111759,3334,"Thursday, May 23, 2024, 3:21:00 AM",39,84,739,Successful
111760,4168,"Thursday, November 21, 2024, 9:58:00 PM",39,70,758,Successful
111761,4384,"Monday, July 15, 2024, 7:43:00 AM",21,50,462,Successful
111762,1104,"Friday, February 9, 2024, 3:13:00 PM",39,80,272,Successful
111763,4746,"Tuesday, February 6, 2024, 11:00:00 AM",36,58,738,Successful
111764,2329,"Monday, June 3, 2024, 9:33:00 PM",24,47,640,Successful
111765,3620,"Saturday, June 1, 2024, 10:13:00 PM",20,44,1120,Successful
111766,7512,"Sunday, March 3, 2024, 9:43:00 AM",30,63,534,Returned
111767,1201,"Monday, November 4, 2024, 6:49:00 PM",39,64,279,Successful
111768,3695,"Tuesday, November 26, 2024, 8:08:00 PM",31,73,931,Successful
111769,7426,"Thursday, October 17, 2024, 7:53:00 PM",37,73,289,Successful
111770,5596,"Wednesday, July 24, 2024, 11:51:00 PM",31,53,881,Successful
111771,7282,"Sunday, May 5, 2024, 3:09:00 AM",23,65,789,Successful
111772,3093,"Tuesday, July 2, 2024, 11:50:00 PM",30,53,976,Successful
111773,5035,"Wednesday, November 20, 2024, 1:15:00 AM",23,63,344,Cancelled
111774,3524,"Wednesday, April 10, 2024, 6:06:00 AM",39,80,1056,Successful
111775,1900,"Monday, March 25, 2024, 5:03:00 AM",30,69,877,Returned
111776,1491,"Tuesday, April 2, 2024, 7:40:00 PM",21,45,246,Successful
111777,5976,"Thursday, April 4, 2024, 7:25:00 PM",29,64,1159,Successful
111778,3056,"Wednesday, October 9, 2024, 8:20:00 PM",33,55,939,Successful
111779,1692,"Tuesday, June 4, 2024, 4:21:00 AM",31,55,588,Successful
111780,2055,"Saturday, July 27, 2024, 11:19:00 AM",31,71,541,Successful
111781,1002,"Sunday, July 7, 2024, 10:00:00 PM",38,78,427,Successful
111782,3642,"Friday, June 21, 2024, 2:38:00 AM",36,74,363,Successful
111783,4003,"Wednesday, July 10, 2024, 2:03:00 PM",29,53,748,Successful
111784,2090,"Saturday, November 23, 2024, 6:20:00 AM",25,45,961,Successful
111785,7348,"Tuesday, July 16, 2024, 3:06:00 AM",25,58,613,Returned
111786,3680,"Sunday, September 8, 2024, 9:41:00 PM",24,54,546,Successful
111787,8763,"Monday, April 29, 2024, 9:15:00 PM",29,59,161,Successful
111788,5870,"Thursday, March 7, 2024, 12:36:00 AM",25,46,519,Successful
111789,3228,"Wednesday, March 27, 2024, 3:19:00 AM",26,61,424,Returned
111790,1973,"Monday, December 2, 2024, 2:51:00 PM",38,59,321,Returned
111791,3318,"Monday, February 26, 2024, 8:32:00 AM",22,59,698,Successful
111792,7156,"Saturday, October 12, 2024, 5:40:00 AM",34,71,975,Successful
111793,6360,"Monday, April 29, 2024, 5:37:00 PM",29,71,428,Successful
111794,7032,"Saturday, March 23, 2024, 10:51:00 PM",27,54,1068,Returned
111795,2107,"Thursday, September 19, 2024, 2:25:00 AM",33,76,662,Successful
111796,1017,"Sunday, October 6, 2024, 9:26:00 AM",20,41,504,Successful
111797,5091,"Sunday, October 20, 2024, 11:02:00 AM",23,44,558,Successful
111798,5585,"Saturday, July 20, 2024, 5:29:00 AM",29,70,157,Successful
111799,8524,"Wednesday, June 19, 2024, 3:00:00 AM",30,75,992,Successful
111800,4058,"Sunday, October 13, 2024, 10:00:00 AM",31,66,1101,Successful
111801,5842,"Thursday, July 11, 2024, 5:39:00 AM",32,54,617,Successful
111802,4745,"Monday, December 23, 2024, 6:32:00 PM",38,68,259,Successful
111803,7964,"Wednesday, December 25, 2024, 3:58:00 AM",24,57,271,Successful
111804,1236,"Sunday, June 16, 2024, 6:01:00 PM",20,64,770,Cancelled
111805,6611,"Saturday, December 7, 2024, 7:27:00 AM",38,83,358,Cancelled
111806,8287,"Thursday, April 18, 2024, 10:12:00 AM",32,72,652,Returned
111807,6084,"Tuesday, July 2, 2024, 6:59:00 PM",30,57,449,Successful
111808,8205,"Tuesday, July 16, 2024, 2:18:00 PM",37,81,426,Successful
111809,6124,"Wednesday, January 31, 2024, 6:11:00 PM",28,71,502,Cancelled
111810,6407,"Thursday, June 6, 2024, 6:34:00 AM",21,62,215,Successful
111811,4281,"Sunday, November 10, 2024, 10:46:00 AM",36,78,885,Successful
111812,4693,"Friday, February 9, 2024, 10:38:00 PM",31,65,419,Successful
111813,3669,"Friday, June 28, 2024, 4:49:00 PM",22,48,713,Successful
111814,4646,"Thursday, December 5, 2024, 5:21:00 PM",31,54,974,Successful
111815,5158,"Friday, May 17, 2024, 12:28:00 PM",33,63,1013,Cancelled
111816,5030,"Wednesday, March 13, 2024, 11:11:00 PM",39,68,344,Successful
111817,4247,"Wednesday, October 23, 2024, 5:12:00 AM",36,62,740,Returned
111818,2651,"Friday, March 8, 2024, 4:07:00 PM",29,65,682,Returned
111819,5405,"Friday, May 3, 2024, 2:55:00 AM",33,58,1166,Successful
111820,4843,"Tuesday, November 26, 2024, 1:40:00 AM",35,72,165,Returned
111821,7103,"Friday, August 23, 2024, 10:27:00 AM",20,49,531,Returned
111822,3419,"Monday, December 23, 2024, 7:39:00 AM",29,64,1048,Successful
111823,5384,"Saturday, November 2, 2024, 9:38:00 AM",32,54,1149,Successful
111824,7012,"Tuesday, June 4, 2024, 5:04:00 PM",24,54,688,Successful
111825,7769,"Sunday, February 18, 2024, 6:20:00 PM",23,52,523,Successful
111826,3937,"Monday, June 3, 2024, 12:47:00 PM",21,46,911,Successful
111827,7951,"Saturday, May 11, 2024, 2:16:00 AM",29,67,769,Successful
111828,2633,"Tuesday, April 23, 2024, 8:27:00 PM",23,47,612,Successful
111829,7355,"Tuesday, October 15, 2024, 8:07:00 AM",25,61,943,Successful
111830,1974,"Thursday, August 15, 2024, 10:19:00 AM",23,43,256,Successful
111831,3189,"Sunday, January 14, 2024, 10:09:00 AM",37,77,1040,Successful
111832,2990,"Thursday, November 7, 2024, 10:02:00 PM",31,75,415,Successful
111833,7854,"Friday, September 27, 2024, 7:02:00 PM",39,76,1070,Successful
111834,8446,"Thursday, February 22, 2024, 5:35:00 AM",24,68,1061,Successful
111835,8079,"Saturday, March 23, 2024, 12:45:00 PM",26,47,598,Successful
111836,6146,"Friday, April 12, 2024, 3:31:00 AM",25,56,637,Successful
111837,3306,"Saturday, August 24, 2024, 3:55:00 PM",24,57,309,Successful
111838,7914,"Thursday, January 4, 2024, 9:53:00 AM",21,61,364,Successful
111839,4471,"Thursday, July 18, 2024, 7:05:00 AM",38,69,238,Successful
111840,8970,"Friday, November 8, 2024, 4:29:00 PM",27,66,1092,Successful
111841,4445,"Saturday, February 17, 2024, 4:06:00 PM",34,61,661,Successful
111842,8158,"Wednesday, November 6, 2024, 1:11:00 AM",37,79,954,Successful
111843,8471,"Thursday, July 18, 2024, 1:31:00 AM",38,70,1010,Successful
111844,5994,"Monday, June 17, 2024, 3:04:00 PM",36,60,1050,Successful
111845,8225,"Saturday, February 17, 2024, 11:46:00 AM",26,53,617,Successful
111846,3637,"Saturday, October 26, 2024, 12:30:00 PM",20,47,935,Successful
111847,5476,"Thursday, February 8, 2024, 11:34:00 PM",32,76,1163,Successful
111848,8865,"Sunday, October 20, 2024, 5:03:00 PM",27,51,1096,Successful
111849,5240,"Wednesday, November 27, 2024, 5:04:00 PM",25,69,582,Successful
111850,2670,"Tuesday, July 2, 2024, 10:52:00 AM",22,53,343,Successful
111851,7574,"Friday, May 31, 2024, 6:44:00 AM",21,57,410,Successful
111852,5294,"Friday, November 1, 2024, 8:17:00 AM",27,49,1042,Returned
111853,8439,"Saturday, June 8, 2024, 7:38:00 AM",35,59,1170,Returned
111854,3346,"Friday, June 21, 2024, 7:41:00 AM",20,63,164,Successful
111855,1831,"Tuesday, August 13, 2024, 5:23:00 AM",28,72,503,Successful
111856,6946,"Wednesday, October 2, 2024, 9:05:00 AM",27,53,544,Successful
111857,6253,"Tuesday, December 17, 2024, 4:39:00 PM",23,49,209,Successful
111858,4650,"Saturday, February 24, 2024, 4:44:00 AM",40,62,713,Successful
111859,2005,"Sunday, June 30, 2024, 4:39:00 AM",27,63,831,Successful
111860,4720,"Tuesday, June 18, 2024, 5:17:00 PM",20,52,396,Cancelled
111861,5262,"Saturday, April 20, 2024, 11:51:00 PM",33,67,495,Successful
111862,4512,"Thursday, February 15, 2024, 5:35:00 PM",27,53,835,Successful
111863,1533,"Friday, July 12, 2024, 6:21:00 PM",28,62,609,Successful
111864,7958,"Thursday, March 28, 2024, 2:05:00 AM",28,65,980,Successful
111865,1752,"Tuesday, March 12, 2024, 1:24:00 PM",25,51,1184,Successful
111866,2921,"Friday, August 23, 2024, 7:42:00 AM",22,61,334,Cancelled
111867,3361,"Monday, August 5, 2024, 1:56:00 PM",31,66,1052,Successful
111868,3927,"Friday, May 17, 2024, 11:07:00 PM",26,49,914,Successful
111869,2738,"Tuesday, February 20, 2024, 8:42:00 PM",32,77,942,Successful
111870,4732,"Tuesday, July 2, 2024, 3:30:00 AM",35,75,774,Successful
111871,5099,"Sunday, August 4, 2024, 8:38:00 AM",34,62,679,Successful
111872,8513,"Wednesday, May 15, 2024, 1:08:00 PM",31,55,512,Successful
111873,5540,"Thursday, June 13, 2024, 5:46:00 AM",32,73,398,Successful
111874,1673,"Saturday, June 15, 2024, 5:27:00 AM",40,84,493,Successful
111875,1596,"Tuesday, October 1, 2024, 6:49:00 PM",39,71,919,Successful
111876,7436,"Monday, November 11, 2024, 2:44:00 AM",22,54,1041,Cancelled
111877,5845,"Saturday, March 30, 2024, 12:59:00 PM",37,66,1196,Cancelled
111878,3181,"Sunday, August 18, 2024, 5:44:00 PM",35,68,558,Returned
111879,3911,"Friday, October 25, 2024, 12:37:00 AM",25,47,325,Successful
111880,5719,"Thursday, May 23, 2024, 10:32:00 PM",26,59,937,Successful
111881,7688,"Wednesday, April 24, 2024, 4:28:00 AM",28,48,322,Successful
111882,1515,"Friday, July 5, 2024, 11:42:00 PM",25,48,630,Successful
111883,6755,"Saturday, March 23, 2024, 12:39:00 AM",40,78,658,Successful
111884,7892,"Wednesday, September 4, 2024, 10:09:00 AM",29,53,509,Successful
111885,7833,"Saturday, February 3, 2024, 8:36:00 AM",33,61,184,Cancelled
111886,2986,"Tuesday, May 21, 2024, 4:41:00 AM",32,56,564,Successful
111887,4231,"Sunday, November 3, 2024, 10:47:00 PM",27,51,237,Successful
111888,8484,"Sunday, July 28, 2024, 4:48:00 AM",23,51,293,Successful
111889,6932,"Tuesday, April 30, 2024, 1:55:00 AM",34,76,880,Successful
111890,3759,"Monday, January 29, 2024, 2:13:00 AM",26,66,377,Successful
111891,1656,"Thursday, June 27, 2024, 12:32:00 PM",21,44,639,Successful
111892,5042,"Sunday, May 5, 2024, 3:42:00 PM",40,60,665,Successful
111893,5343,"Wednesday, May 8, 2024, 5:36:00 AM",29,71,652,Successful
111894,2466,"Monday, December 9, 2024, 7:25:00 PM",38,83,258,Successful
111895,5123,"Wednesday, June 5, 2024, 10:36:00 AM",37,79,533,Successful
111896,6524,"Tuesday, January 16, 2024, 7:33:00 PM",24,60,556,Successful
111897,6478,"Sunday, November 3, 2024, 9:47:00 AM",39,67,162,Successful
111898,8206,"Friday, August 30, 2024, 8:43:00 PM",29,69,931,Successful
111899,8012,"Saturday, September 28, 2024, 12:49:00 AM",30,54,574,Successful
111900,7799,"Saturday, September 7, 2024, 2:56:00 PM",25,59,405,Successful
111901,4243,"Wednesday, November 13, 2024, 11:10:00 AM",31,58,839,Returned
111902,8643,"Sunday, June 30, 2024, 1:04:00 PM",23,46,260,Successful
111903,4417,"Friday, October 11, 2024, 8:56:00 PM",30,58,329,Successful
111904,7410,"Wednesday, January 24, 2024, 5:09:00 PM",28,68,207,Successful
111905,6434,"Thursday, October 24, 2024, 4:29:00 AM",31,56,629,Successful
111906,1528,"Tuesday, August 6, 2024, 11:46:00 PM",25,49,665,Returned
111907,1975,"Tuesday, October 15, 2024, 4:30:00 PM",32,56,377,Successful
111908,8533,"Sunday, December 15, 2024, 2:56:00 PM",35,58,1057,Successful
111909,1891,"Monday, January 15, 2024, 4:59:00 PM",25,61,284,Successful
111910,1743,"Friday, May 17, 2024, 2:49:00 PM",24,58,474,Successful
111911,3223,"Monday, September 30, 2024, 4:48:00 AM",32,63,984,Successful
111912,1965,"Saturday, June 29, 2024, 6:43:00 PM",28,66,187,Successful
111913,5671,"Monday, June 24, 2024, 7:21:00 PM",26,50,890,Successful
111914,4127,"Thursday, December 12, 2024, 10:42:00 PM",28,56,768,Successful
111915,4069,"Wednesday, June 5, 2024, 8:28:00 PM",30,70,1055,Successful
111916,2899,"Thursday, July 11, 2024, 2:19:00 AM",20,60,969,Successful
111917,2924,"Wednesday, December 11, 2024, 10:58:00 AM",27,68,679,Successful
111918,6717,"Thursday, June 27, 2024, 7:35:00 PM",35,63,786,Successful
111919,7120,"Sunday, September 1, 2024, 8:18:00 PM",34,66,734,Successful
111920,8057,"Wednesday, May 1, 2024, 12:27:00 PM",34,66,299,Cancelled
111921,5059,"Sunday, May 26, 2024, 7:36:00 AM",30,73,921,Successful
111922,1516,"Wednesday, January 24, 2024, 12:48:00 AM",21,46,159,Successful
111923,1261,"Sunday, October 13, 2024, 5:31:00 PM",34,58,1083,Successful
111924,5538,"Thursday, June 20, 2024, 5:14:00 PM",32,63,1001,Successful
111925,1660,"Wednesday, January 3, 2024, 6:50:00 PM",32,71,155,Successful
111926,6769,"Wednesday, August 14, 2024, 4:21:00 PM",27,59,457,Cancelled
111927,3339,"Saturday, August 24, 2024, 11:42:00 AM",30,57,864,Returned
111928,4752,"Monday, October 21, 2024, 10:05:00 AM",21,48,648,Successful
111929,5608,"Sunday, February 25, 2024, 3:21:00 AM",25,59,222,Successful
111930,2312,"Saturday, April 27, 2024, 5:22:00 PM",31,62,978,Successful
111931,3669,"Sunday, April 7, 2024, 10:38:00 AM",22,58,218,Successful
111932,1119,"Wednesday, August 21, 2024, 2:02:00 PM",27,64,469,Cancelled
111933,2665,"Friday, October 25, 2024, 2:41:00 AM",39,80,229,Successful
111934,5278,"Saturday, October 5, 2024, 10:05:00 PM",26,54,166,Successful
111935,4701,"Saturday, January 13, 2024, 12:06:00 PM",20,60,979,Successful
111936,2036,"Thursday, April 4, 2024, 8:01:00 PM",29,60,622,Successful
111937,4770,"Thursday, May 16, 2024, 5:56:00 AM",40,64,192,Returned
111938,8052,"Sunday, March 24, 2024, 11:36:00 AM",33,77,704,Successful
111939,8100,"Tuesday, January 23, 2024, 4:10:00 AM",28,58,276,Successful
111940,8465,"Thursday, June 27, 2024, 3:54:00 AM",37,74,295,Successful
111941,6105,"Friday, February 9, 2024, 11:10:00 PM",35,78,810,Cancelled
111942,5919,"Saturday, July 6, 2024, 8:39:00 PM",30,61,403,Successful
111943,1300,"Tuesday, August 20, 2024, 3:58:00 PM",22,54,532,Successful
111944,3422,"Monday, June 24, 2024, 12:58:00 AM",39,84,831,Successful
111945,2364,"Saturday, December 14, 2024, 6:25:00 AM",29,58,645,Successful
111946,7623,"Tuesday, August 13, 2024, 8:28:00 AM",29,73,680,Successful
111947,5100,"Thursday, March 21, 2024, 4:50:00 AM",23,62,323,Successful
111948,8171,"Thursday, March 21, 2024, 1:24:00 AM",40,62,196,Cancelled
111949,3624,"Thursday, October 10, 2024, 11:16:00 PM",37,70,734,Successful
111950,3094,"Saturday, May 18, 2024, 8:40:00 AM",21,65,315,Successful
111951,5093,"Tuesday, May 14, 2024, 10:08:00 AM",26,53,839,Successful
111952,3277,"Sunday, December 15, 2024, 5:55:00 PM",25,51,264,Successful
111953,3429,"Friday, June 28, 2024, 5:04:00 AM",35,69,281,Successful
111954,1292,"Sunday, October 20, 2024, 12:23:00 AM",24,45,579,Successful
111955,7226,"Sunday, April 21, 2024, 11:26:00 AM",30,71,866,Successful
111956,7598,"Tuesday, July 30, 2024, 11:57:00 AM",22,59,627,Successful
111957,2231,"Friday, July 5, 2024, 11:15:00 AM",32,56,982,Successful
111958,3825,"Wednesday, January 31, 2024, 1:05:00 AM",26,47,297,Successful
111959,1653,"Thursday, January 4, 2024, 4:59:00 AM",39,60,229,Returned
111960,4441,"Monday, May 13, 2024, 1:34:00 AM",34,61,803,Successful
111961,6329,"Sunday, August 18, 2024, 6:49:00 PM",21,46,516,Cancelled
111962,2798,"Thursday, May 16, 2024, 7:58:00 PM",29,72,1177,Successful
111963,5743,"Thursday, August 15, 2024, 3:12:00 PM",40,67,695,Successful
111964,1393,"Thursday, October 3, 2024, 3:29:00 AM",38,69,483,Successful
111965,4500,"Wednesday, April 10, 2024, 7:59:00 PM",28,48,392,Successful
111966,1719,"Thursday, February 29, 2024, 10:38:00 PM",40,79,982,Successful
111967,5985,"Sunday, January 7, 2024, 9:02:00 PM",33,55,372,Successful
111968,6285,"Tuesday, June 11, 2024, 3:16:00 PM",34,78,484,Successful
111969,6589,"Monday, February 12, 2024, 11:30:00 PM",32,68,196,Successful
111970,2656,"Monday, May 20, 2024, 5:43:00 PM",20,40,212,Successful
111971,7584,"Tuesday, March 26, 2024, 12:34:00 AM",37,70,922,Cancelled
111972,3578,"Sunday, March 31, 2024, 1:18:00 AM",36,78,193,Successful
111973,4982,"Monday, April 8, 2024, 12:20:00 PM",30,68,766,Successful
111974,4899,"Saturday, May 18, 2024, 10:21:00 AM",39,72,709,Successful
